match_id,queue_id,queue_name,blue_win,red_win,game_duration,game_creation,patch_version,avg_blue_mmr,avg_red_mmr,mmr_difference,blue_mmr_std,red_mmr_std,avg_tier
NA1_5245018047,420,Ranked Solo/Duo,True,False,1947,1741622115443,"['15', '5']",,,,,,
NA1_5424341382,420,Ranked Solo/Duo,True,False,1320,1764454278575,"['15', '23']",,,,,,
NA1_5404538013,420,Ranked Solo/Duo,True,False,2207,1762015950335,"['15', '21']",,,,,,
NA1_5423675042,420,Ranked Solo/Duo,False,True,1576,1764374123079,"['15', '23']",,,,,,
NA1_5395458875,420,Ranked Solo/Duo,True,False,1503,1760770312625,"['15', '20']",,,,,,
NA1_5421932716,420,Ranked Solo/Duo,True,False,1904,1764138491183,"['15', '23']",,,,,,
NA1_5399117508,420,Ranked Solo/Duo,True,False,1510,1761268838850,"['15', '21']",,,,,,
NA1_5411681242,420,Ranked Solo/Duo,True,False,1723,1762918578684,"['15', '22']",,,,,,
NA1_5423711962,420,Ranked Solo/Duo,True,False,2157,1764377464308,"['15', '23']",,,,,,
NA1_5412795910,420,Ranked Solo/Duo,False,True,1500,1763078525769,"['15', '22']",,,,,,
NA1_5411280220,420,Ranked Solo/Duo,False,True,1947,1762881217642,"['15', '22']",,,,,,
NA1_5370980977,420,Ranked Solo/Duo,True,False,2209,1758243044589,"['15', '18']",,,,,,
NA1_5423692270,420,Ranked Solo/Duo,True,False,1930,1764375855675,"['15', '23']",,,,,,
NA1_5423310326,420,Ranked Solo/Duo,True,False,2128,1764311846864,"['15', '23']",,,,,,
NA1_5373025055,420,Ranked Solo/Duo,False,True,2085,1758519245960,"['15', '18']",,,,,,
NA1_5399368313,420,Ranked Solo/Duo,True,False,2412,1761288736561,"['15', '21']",,,,,,
NA1_5417438052,420,Ranked Solo/Duo,False,True,1638,1763624668692,"['15', '23']",,,,,,
NA1_5412887145,420,Ranked Solo/Duo,True,False,996,1763085783814,"['15', '22']",,,,,,
NA1_5421727885,420,Ranked Solo/Duo,False,True,1833,1764124963102,"['15', '23']",,,,,,
NA1_5423315670,420,Ranked Solo/Duo,True,False,1367,1764312405552,"['15', '23']",,,,,,
NA1_5361586698,420,Ranked Solo/Duo,False,True,1891,1756906593256,"['15', '17']",,,,,,
NA1_5412345368,420,Ranked Solo/Duo,False,True,1871,1763006668395,"['15', '22']",,,,,,
NA1_5416568586,420,Ranked Solo/Duo,False,True,1422,1763527168696,"['15', '22']",,,,,,
NA1_5409595455,420,Ranked Solo/Duo,False,True,1948,1762666423881,"['15', '22']",,,,,,
NA1_5419676766,420,Ranked Solo/Duo,False,True,1546,1763877548513,"['15', '23']",,,,,,
NA1_5393590094,420,Ranked Solo/Duo,True,False,1996,1760515590345,"['15', '20']",,,,,,
NA1_5423002652,420,Ranked Solo/Duo,False,True,1454,1764287861997,"['15', '23']",,,,,,
NA1_5414659312,420,Ranked Solo/Duo,True,False,1897,1763280996720,"['15', '22']",,,,,,
NA1_5422994538,420,Ranked Solo/Duo,True,False,1740,1764287046979,"['15', '23']",,,,,,
NA1_5422440753,420,Ranked Solo/Duo,True,False,1592,1764212311910,"['15', '23']",,,,,,
NA1_5253464107,420,Ranked Solo/Duo,False,True,2080,1742873330871,"['15', '6']",,,,,,
NA1_5424443105,420,Ranked Solo/Duo,False,True,1762,1764463390055,"['15', '23']",,,,,,
NA1_5407297070,420,Ranked Solo/Duo,False,True,1633,1762385509105,"['15', '22']",,,,,,
NA1_5397773875,420,Ranked Solo/Duo,False,True,1367,1761075624243,"['15', '20']",,,,,,
NA1_5421585171,420,Ranked Solo/Duo,True,False,1386,1764114461891,"['15', '23']",,,,,,
NA1_5380671900,420,Ranked Solo/Duo,False,True,1723,1759131698758,"['15', '19']",,,,,,
NA1_5424150081,420,Ranked Solo/Duo,True,False,2003,1764425691416,"['15', '23']",,,,,,
NA1_5417832210,420,Ranked Solo/Duo,False,True,1727,1763688391802,"['15', '23']",,,,,,
NA1_5373101534,420,Ranked Solo/Duo,True,False,2440,1758538064953,"['15', '18']",,,,,,
NA1_5409649403,420,Ranked Solo/Duo,False,True,2504,1762670218986,"['15', '22']",,,,,,
NA1_5417637904,420,Ranked Solo/Duo,False,True,1825,1763670057770,"['15', '23']",,,,,,
NA1_5391651092,420,Ranked Solo/Duo,False,True,2709,1760295768900,"['15', '20']",,,,,,
NA1_5399039382,420,Ranked Solo/Duo,False,True,1778,1761262160790,"['15', '21']",,,,,,
NA1_5420147427,420,Ranked Solo/Duo,False,True,2181,1763941099617,"['15', '23']",,,,,,
NA1_5413792671,420,Ranked Solo/Duo,False,True,1830,1763186237387,"['15', '22']",,,,,,
NA1_5413316578,420,Ranked Solo/Duo,True,False,1569,1763144944868,"['15', '22']",,,,,,
NA1_5321359016,420,Ranked Solo/Duo,False,True,1110,1751936439055,"['15', '13']",,,,,,
